order_id,customer_id,item_count,grand_total,payment_mode,promo_code,vendor_discount_amount,promo_code_discount_percentage,is_favorite,is_rated,vendor_rating,driver_rating,deliverydistance,preparationtime,delivery_time,order_accepted_time,driver_accepted_time,ready_for_pickup_time,picked_up_time,delivered_time,delivery_date,vendor_id,created_at,LOCATION_NUMBER,LOCATION_TYPE,CID X LOC_NUM X VENDOR
329734,NBP1R7W,3,14.1,1,,0,0,No,No,,0,1.58,30,,1/9/2020 22:30,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:47,1/9/2020 22:52,,106,1/9/2020 22:18,1,,NBP1R7W X 1 X 106
329739,7I7SY2D,3,58.8,1,,0,0,No,Yes,5,5,11.39,55,,1/9/2020 22:22,1/9/2020 22:27,1/9/2020 22:53,1/9/2020 22:53,1/9/2020 23:05,,92,1/9/2020 22:22,1,Work,7I7SY2D X 1 X 92
329740,33IQPH8,6,15,1,,0,0,No,Yes,5,3,6.02,40,,1/9/2020 22:25,1/9/2020 22:37,1/9/2020 22:56,1/9/2020 23:02,1/9/2020 23:13,,189,1/9/2020 22:22,1,Home,33IQPH8 X 1 X 189
329742,6Y5PBS5,2,15.5,1,,0,0,No,No,,0,2.8,40,,1/9/2020 22:30,1/9/2020 22:39,1/9/2020 22:44,1/9/2020 22:54,1/9/2020 22:56,,79,1/9/2020 22:23,0,Other,6Y5PBS5 X 0 X 79
329743,I14FHT6,4,44.4,1,,0,0,No,No,,0,9.36,50,,1/9/2020 22:32,1/9/2020 22:37,1/9/2020 22:51,1/9/2020 23:00,1/9/2020 23:21,,110,1/9/2020 22:23,3,Work,I14FHT6 X 3 X 110
329744,A6EHJIW,2,11.9,1,,0,0,No,No,,0,2.61,35,,1/9/2020 22:25,1/9/2020 22:29,1/9/2020 22:25,1/9/2020 22:42,1/9/2020 22:52,,846,1/9/2020 22:24,0,Other,A6EHJIW X 0 X 846
329748,5NZHWV4,9,56.5,1,,0,0,No,Yes,5,5,5.58,50,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:53,1/9/2020 22:57,1/9/2020 23:23,,681,1/9/2020 22:26,4,,5NZHWV4 X 4 X 681
329749,TAXY1ZC,2,8.4,1,,0,0,No,No,,0,9.57,45,,1/9/2020 22:30,1/9/2020 22:33,1/9/2020 23:16,1/9/2020 23:17,1/9/2020 23:21,,84,1/9/2020 22:26,1,Home,TAXY1ZC X 1 X 84
329750,MZPX4YF,4,27.2,1,,0,0,No,Yes,5,5,0.84,40,,1/9/2020 22:27,1/9/2020 22:31,1/9/2020 22:41,1/9/2020 22:46,1/9/2020 22:57,,676,1/9/2020 22:26,0,Other,MZPX4YF X 0 X 676
329751,OE4M33Z,1,14.8,1,,0,0,No,No,,0,2.96,35,,1/9/2020 22:26,1/9/2020 22:33,1/9/2020 22:28,1/9/2020 22:52,1/9/2020 23:25,,846,1/9/2020 22:26,1,Home,OE4M33Z X 1 X 846
329752,ZDC8CEQ,1,7.6,1,,0,0,No,No,,0,9.45,40,,1/9/2020 22:28,1/9/2020 22:33,1/9/2020 22:34,1/9/2020 22:46,1/9/2020 22:57,,189,1/9/2020 22:26,1,Other,ZDC8CEQ X 1 X 189
329754,49SQWNT,1,7.4,1,,0,0,No,Yes,5,5,2.79,35,,1/9/2020 22:28,1/9/2020 22:33,1/9/2020 22:28,1/9/2020 22:49,1/9/2020 23:02,,858,1/9/2020 22:28,2,,49SQWNT X 2 X 858
329756,Z1BS70H,3,13.9,1,,0,0,No,Yes,3,3,3.43,35,,1/9/2020 22:31,1/9/2020 22:37,1/9/2020 22:42,1/9/2020 22:45,1/9/2020 22:57,,547,1/9/2020 22:28,0,,Z1BS70H X 0 X 547
329759,29MW672,2,26.1,1,,0,0,No,No,,0,4.93,45,,1/9/2020 22:34,1/9/2020 22:39,1/9/2020 23:16,1/9/2020 23:17,1/9/2020 23:21,,84,1/9/2020 22:29,0,Work,29MW672 X 0 X 84
329761,BL8XH1V,3,21.5,1,,0,0,No,Yes,5,5,9.09,45,,1/9/2020 22:31,1/9/2020 22:39,1/9/2020 22:44,1/9/2020 22:57,1/9/2020 23:08,,79,1/9/2020 22:30,1,Work,BL8XH1V X 1 X 79
329763,61VUTVI,1,7.6,1,,0,0,No,No,,0,5.51,40,,1/9/2020 22:31,1/9/2020 22:37,1/9/2020 22:34,1/9/2020 22:47,1/9/2020 23:00,,189,1/9/2020 22:30,0,,61VUTVI X 0 X 189
329766,0BNFTAB,1,15.1,1,,0,0,No,No,,0,8.39,45,,1/9/2020 22:32,1/9/2020 22:37,1/9/2020 22:34,1/9/2020 22:49,1/9/2020 23:02,,356,1/9/2020 22:31,0,Home,0BNFTAB X 0 X 356
329767,UO5X10D,2,16,1,,0,0,No,No,,0,2.18,30,,1/9/2020 22:40,1/9/2020 22:47,1/9/2020 22:50,1/9/2020 22:57,1/9/2020 22:59,,578,1/9/2020 22:32,8,Home,UO5X10D X 8 X 578
329768,NZ4L7J4,2,13.3,1,,0,0,No,Yes,4,4,10.02,45,,1/9/2020 22:34,1/9/2020 22:42,1/9/2020 22:51,1/9/2020 22:54,1/9/2020 23:08,,44,1/9/2020 22:32,1,,NZ4L7J4 X 1 X 44
329769,D7B6OMO,4,27.7,1,,0,0,No,No,,0,8.5,40,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:46,1/9/2020 23:08,1/9/2020 23:31,,159,1/9/2020 22:32,0,Work,D7B6OMO X 0 X 159
329770,Y06O17J,4,34.8,1,,0,0,No,No,,0,8.82,45,,1/9/2020 22:34,1/9/2020 22:46,1/9/2020 22:44,1/9/2020 23:11,1/9/2020 23:29,,79,1/9/2020 22:32,2,Other,Y06O17J X 2 X 79
329771,K76BME0,2,8.2,1,,0,0,No,No,,0,4.13,35,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:37,1/9/2020 22:48,1/9/2020 22:54,,573,1/9/2020 22:33,0,Other,K76BME0 X 0 X 573
329772,VEGWXS8,2,16.9,1,,0,0,No,No,,0,2.68,40,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:44,1/9/2020 22:52,1/9/2020 23:06,,159,1/9/2020 22:33,2,Other,VEGWXS8 X 2 X 159
329773,BYPHOXJ,2,11.3,1,,0,0,No,Yes,2,5,4.07,35,,1/9/2020 22:34,1/9/2020 22:50,1/9/2020 23:05,1/9/2020 23:08,1/9/2020 23:17,,843,1/9/2020 22:33,1,,BYPHOXJ X 1 X 843
329774,QE97GPW,2,20.5,1,,0,0,Yes,Yes,5,5,14.84,55,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:36,1/9/2020 22:55,1/9/2020 23:43,,176,1/9/2020 22:34,0,Home,QE97GPW X 0 X 176
329776,3H1XMJC,1,8.9,1,,0,0,No,No,,0,6.04,40,,1/9/2020 22:37,1/9/2020 22:53,1/9/2020 22:47,1/9/2020 23:09,1/9/2020 23:23,,250,1/9/2020 22:34,2,Work,3H1XMJC X 2 X 250
329777,G1RUXYV,1,8.7,1,,0,0,No,Yes,5,5,5.33,40,,1/9/2020 22:35,1/9/2020 22:41,1/9/2020 22:44,1/9/2020 22:49,1/9/2020 23:03,,398,1/9/2020 22:34,0,,G1RUXYV X 0 X 398
329781,OZQDV5D,1,6,1,,0,0,No,No,,0,7.03,50,,1/9/2020 22:43,1/9/2020 22:49,1/9/2020 22:45,1/9/2020 23:01,1/9/2020 23:13,,157,1/9/2020 22:38,0,,OZQDV5D X 0 X 157
329783,M841VTZ,1,9,1,,0,0,No,No,,0,1.93,40,,1/9/2020 22:46,1/9/2020 22:52,1/9/2020 22:46,1/9/2020 23:05,1/9/2020 23:11,,199,1/9/2020 22:39,0,,M841VTZ X 0 X 199
329784,77Y2I4G,3,9.8,1,,0,0,No,No,,0,2.71,35,,1/9/2020 22:41,1/9/2020 22:47,1/9/2020 22:52,1/9/2020 22:54,1/9/2020 23:11,,856,1/9/2020 22:41,1,,77Y2I4G X 1 X 856
329786,3C0R3BF,2,13.6,1,,0,0,No,No,,0,2.33,40,,1/9/2020 22:44,1/9/2020 22:49,1/9/2020 23:16,1/9/2020 23:27,1/9/2020 23:35,,84,1/9/2020 22:42,5,,3C0R3BF X 5 X 84
329787,OB15TZY,2,10.8,1,,0,0,No,No,,0,10.82,60,,1/9/2020 22:45,1/9/2020 22:53,1/9/2020 22:51,1/9/2020 23:02,1/9/2020 23:29,,20,1/9/2020 22:42,1,,OB15TZY X 1 X 20
329788,GGOBRR8,2,5.2,1,,0,0,No,Yes,5,5,4.71,35,,1/9/2020 22:45,1/9/2020 22:52,1/9/2020 22:49,1/9/2020 23:00,1/9/2020 23:11,,578,1/9/2020 22:42,0,Home,GGOBRR8 X 0 X 578
329791,SD5A97I,3,16.9,1,,0,0,No,No,,0,5.24,40,,1/9/2020 22:50,1/9/2020 22:54,1/9/2020 23:33,1/9/2020 23:34,1/9/2020 23:38,,79,1/9/2020 22:44,1,Other,SD5A97I X 1 X 79
329794,DHAN3ZI,1,8.3,1,,0,0,No,Yes,4,5,3.27,35,,1/9/2020 22:47,1/9/2020 22:52,1/9/2020 22:47,1/9/2020 23:27,1/9/2020 23:37,,849,1/9/2020 22:47,0,Home,DHAN3ZI X 0 X 849
329795,Z26CCV5,2,9.2,1,,0,0,No,No,,0,5.48,40,,1/9/2020 22:48,1/9/2020 22:52,1/9/2020 23:02,1/9/2020 23:15,1/9/2020 23:23,,145,1/9/2020 22:47,0,,Z26CCV5 X 0 X 145
329798,59Z0F26,2,14.1,1,,0,0,No,No,,0,5.79,45,,1/9/2020 22:49,1/9/2020 22:54,1/9/2020 22:58,1/9/2020 23:05,1/9/2020 23:19,,537,1/9/2020 22:48,3,,59Z0F26 X 3 X 537
329799,L2HI5CG,2,20.9,1,,0,0,No,No,,0,7.23,45,,1/9/2020 22:49,1/9/2020 22:54,1/9/2020 22:56,1/9/2020 23:02,1/9/2020 23:39,,134,1/9/2020 22:49,6,Home,L2HI5CG X 6 X 134
329802,TM2TSX5,1,8.3,1,,0,0,No,Yes,5,3,4.37,40,,1/9/2020 22:50,1/9/2020 22:57,1/9/2020 22:56,1/9/2020 23:06,1/9/2020 23:47,,855,1/9/2020 22:50,1,,TM2TSX5 X 1 X 855
329806,WAF4V4L,1,19.9,1,,0,0,No,No,,0,9.46,45,,1/9/2020 22:54,1/9/2020 23:00,1/9/2020 23:05,1/9/2020 23:15,1/9/2020 23:35,,356,1/9/2020 22:53,0,,WAF4V4L X 0 X 356
329808,INJJA8D,5,17.6,1,,0,0,No,No,,0,5.03,40,,1/9/2020 23:01,1/9/2020 23:11,1/9/2020 23:13,1/9/2020 23:27,1/9/2020 23:39,,299,1/9/2020 22:55,0,Work,INJJA8D X 0 X 299
329809,7QBZOD1,1,7.1,1,,0,0,No,Yes,5,5,0,,,1/9/2020 22:56,1/9/2020 23:13,1/9/2020 23:02,1/9/2020 23:49,1/9/2020 23:51,,250,1/9/2020 22:55,1,Work,7QBZOD1 X 1 X 250
329810,X74XCQV,2,16,1,,0,0,No,No,,0,14.81,45,1/9/2025 21:38,1/9/2020 23:01,1/9/2020 23:15,1/9/2020 23:27,1/9/2020 23:31,1/10/2020 0:03,,28,1/9/2020 22:55,0,Work,X74XCQV X 0 X 28
329812,APP9RYT,2,11.9,1,,0,0,No,Yes,5,4,4.32,35,,1/9/2020 22:56,1/9/2020 23:00,1/9/2020 23:33,1/9/2020 23:34,1/9/2020 23:38,,855,1/9/2020 22:55,0,Home,APP9RYT X 0 X 855
329815,AY8UIEO,3,19.6,1,,0,0,No,No,,0,5.89,45,,1/9/2020 22:57,1/9/2020 23:11,1/9/2020 23:07,1/9/2020 23:19,1/9/2020 23:29,,288,1/9/2020 22:57,3,Other,AY8UIEO X 3 X 288
329818,UOWSCIC,4,16,1,,0,0,No,No,,0,9.59,45,,1/9/2020 22:58,1/9/2020 23:08,1/9/2020 23:06,1/9/2020 23:21,1/9/2020 23:54,,583,1/9/2020 22:58,0,Home,UOWSCIC X 0 X 583
329819,9UOUYG2,4,20.4,1,,0,0,No,No,,0,4.25,40,,1/9/2020 22:58,1/9/2020 23:05,1/9/2020 23:11,1/9/2020 23:17,1/9/2020 23:33,,583,1/9/2020 22:58,0,,9UOUYG2 X 0 X 583
329822,OCBSXQS,2,9.5,1,,0,0,No,No,,0,3.62,35,,1/9/2020 23:00,1/9/2020 23:05,1/9/2020 23:00,1/9/2020 23:11,1/9/2020 23:23,,849,1/9/2020 22:59,1,Other,OCBSXQS X 1 X 849
329825,RC62SR5,6,18.2,1,,0,0,No,Yes,5,5,6.36,45,,1/9/2020 23:03,1/9/2020 23:08,1/9/2020 23:12,1/9/2020 23:19,1/9/2020 23:37,,583,1/9/2020 23:00,0,,RC62SR5 X 0 X 583
329826,B3M3BBJ,1,6.3,1,,0,0,No,No,,0,4.93,35,,1/9/2020 23:03,1/9/2020 23:08,1/9/2020 23:06,1/9/2020 23:15,1/9/2020 23:25,,573,1/9/2020 23:00,1,Home,B3M3BBJ X 1 X 573
329830,Y558GCB,3,19.6,1,,0,0,No,Yes,1,5,1.38,40,,1/9/2020 23:05,1/9/2020 23:11,1/9/2020 23:05,1/9/2020 23:27,1/9/2020 23:33,,537,1/9/2020 23:04,0,Home,Y558GCB X 0 X 537
329831,6GX1Q7H,2,17.1,1,,0,0,No,No,,0,0.62,35,,1/9/2020 23:06,1/9/2020 23:11,1/9/2020 23:44,1/9/2020 23:51,1/9/2020 23:52,,401,1/9/2020 23:05,1,Other,6GX1Q7H X 1 X 401
329836,R64WV18,5,22,1,,0,0,No,No,,0,6.13,40,,1/9/2020 23:08,1/9/2020 23:13,1/9/2020 23:18,1/9/2020 23:23,1/9/2020 23:43,,106,1/9/2020 23:08,0,Work,R64WV18 X 0 X 106
329844,9XYN0RL,1,21.9,1,,0,0,No,No,,0,5.51,45,,1/9/2020 23:14,1/9/2020 23:22,1/9/2020 23:28,1/9/2020 23:35,1/9/2020 23:47,,67,1/9/2020 23:12,0,Home,9XYN0RL X 0 X 67
329845,P5LQCA6,4,12,1,,0,0,No,No,,0,7.97,45,,1/9/2020 23:13,1/9/2020 23:19,1/9/2020 23:28,1/9/2020 23:32,1/9/2020 23:49,,28,1/9/2020 23:12,1,,P5LQCA6 X 1 X 28
329846,R4JSDYG,3,15,1,,0,0,No,No,,0,3.82,40,,1/9/2020 23:20,1/9/2020 23:26,1/9/2020 23:27,1/9/2020 23:33,1/9/2020 23:43,,43,1/9/2020 23:13,0,Other,R4JSDYG X 0 X 43
329847,R3YS9DG,4,26.2,1,,0,0,No,Yes,5,5,0.97,40,,1/9/2020 23:22,1/9/2020 23:27,1/10/2020 0:22,1/10/2020 0:22,1/10/2020 0:27,,33,1/9/2020 23:13,0,Home,R3YS9DG X 0 X 33
329856,L4LL3CT,1,7.6,1,,0,0,No,No,,0,1.64,30,,1/9/2020 23:20,1/9/2020 23:25,1/9/2020 23:38,1/9/2020 23:39,1/9/2020 23:49,,189,1/9/2020 23:17,0,,L4LL3CT X 0 X 189
329857,5UU076D,1,3,1,,0,0,No,No,,0,2.17,30,,1/9/2020 23:18,1/9/2020 23:23,1/9/2020 23:18,1/9/2020 23:27,1/9/2020 23:31,,846,1/9/2020 23:17,1,,5UU076D X 1 X 846
329858,MUEF2H7,1,15.9,1,,0,0,No,Yes,5,5,0,,,1/9/2020 23:27,1/9/2020 23:33,,,1/10/2020 9:53,,110,1/9/2020 23:17,1,Home,MUEF2H7 X 1 X 110
329863,V04JRH4,1,7.4,1,,0,0,No,Yes,5,5,2.04,35,,1/9/2020 23:22,1/9/2020 23:47,1/9/2020 23:22,1/10/2020 0:01,1/10/2020 0:09,,841,1/9/2020 23:20,1,Home,V04JRH4 X 1 X 841
329865,P28QYH8,1,7.3,1,,0,0,Yes,No,,0,9.95,50,,1/9/2020 23:29,1/9/2020 23:33,1/9/2020 23:40,1/9/2020 23:49,1/10/2020 0:07,,86,1/9/2020 23:24,0,Other,P28QYH8 X 0 X 86
329867,ZMSNAFE,3,19.8,1,,0,0,No,Yes,5,5,7.12,40,,1/9/2020 23:27,1/9/2020 23:33,1/9/2020 23:41,1/9/2020 23:47,1/10/2020 0:01,,547,1/9/2020 23:25,1,Work,ZMSNAFE X 1 X 547
329868,3PV0EZM,1,9.8,1,,0,0,No,No,,0,3.73,40,,1/9/2020 23:30,1/9/2020 23:35,1/10/2020 0:55,1/10/2020 0:55,1/10/2020 0:57,,84,1/9/2020 23:27,0,Home,3PV0EZM X 0 X 84
329874,DEGVY2C,2,18.2,1,,0,0,No,No,,0,3.41,35,,1/9/2020 23:32,1/9/2020 23:37,1/9/2020 23:41,1/9/2020 23:49,1/10/2020 0:08,,547,1/9/2020 23:31,2,Work,DEGVY2C X 2 X 547
329875,HZVQZ9U,1,18.5,1,,0,0,No,No,,0,3.74,40,,1/9/2020 23:32,1/9/2020 23:47,,,1/10/2020 10:01,,271,1/9/2020 23:31,3,Work,HZVQZ9U X 3 X 271
329877,YQC2R6H,1,8.6,1,,0,0,No,No,,0,3.71,35,,1/9/2020 23:31,1/9/2020 23:35,1/10/2020 0:12,1/10/2020 0:13,1/10/2020 0:15,,849,1/9/2020 23:31,11,Work,YQC2R6H X 11 X 849
329878,S2IZOY6,1,7.6,1,,0,0,No,Yes,2,1,9.69,45,,1/9/2020 23:37,1/9/2020 23:42,1/10/2020 0:55,1/10/2020 0:56,1/10/2020 1:00,,84,1/9/2020 23:31,0,,S2IZOY6 X 0 X 84
329880,M8UQGLV,2,17.4,1,,0,0,No,Yes,5,5,8.58,45,,1/9/2020 23:32,1/9/2020 23:40,1/9/2020 23:34,1/9/2020 23:58,1/10/2020 0:21,,113,1/9/2020 23:32,2,Other,M8UQGLV X 2 X 113
329881,610JYSD,1,28.1,1,,0,0,Yes,No,,0,3.23,40,,1/9/2020 23:33,1/9/2020 23:37,1/9/2020 23:48,1/9/2020 23:57,1/10/2020 0:09,,356,1/9/2020 23:32,3,Home,610JYSD X 3 X 356
329884,KAHUQJ2,2,30.7,1,,0,0,No,No,,0,12.35,45,,1/9/2020 23:38,1/9/2020 23:55,1/10/2020 0:05,1/10/2020 0:11,1/10/2020 0:33,,188,1/9/2020 23:36,2,Home,KAHUQJ2 X 2 X 188
329885,55EN7KH,1,6.3,1,,0,0,No,No,,0,4.51,40,,1/9/2020 23:40,1/9/2020 23:47,1/9/2020 23:41,1/9/2020 23:58,1/10/2020 0:03,,79,1/9/2020 23:36,0,Other,55EN7KH X 0 X 79
329887,IP4I95A,2,4.9,1,,0,0,No,No,,0,2.86,35,,1/9/2020 23:39,1/9/2020 23:43,1/9/2020 23:51,1/9/2020 23:53,1/10/2020 0:17,,189,1/9/2020 23:38,0,,IP4I95A X 0 X 189
329889,GFZX9AS,2,16,1,,0,0,Yes,Yes,5,5,9.11,50,,1/9/2020 23:40,1/9/2020 23:47,1/9/2020 23:42,1/10/2020 0:03,1/10/2020 0:13,,79,1/9/2020 23:38,0,Work,GFZX9AS X 0 X 79
329893,KRD24QU,4,23.9,1,,0,0,No,No,,0,7.98,45,,1/9/2020 23:44,1/9/2020 23:49,1/10/2020 0:55,1/10/2020 0:55,1/10/2020 0:59,,84,1/9/2020 23:40,0,Home,KRD24QU X 0 X 84
329894,1S0B1H3,2,11.3,1,,0,0,No,Yes,3,5,1.95,35,,1/9/2020 23:42,1/10/2020 0:09,1/9/2020 23:42,1/10/2020 0:21,1/10/2020 0:27,,841,1/9/2020 23:41,1,Home,1S0B1H3 X 1 X 841
329896,75CDI53,3,14.7,1,,0,0,No,No,,0,10.07,40,,1/9/2020 23:43,1/9/2020 23:49,1/9/2020 23:48,1/10/2020 0:03,1/10/2020 0:17,,105,1/9/2020 23:43,2,Other,75CDI53 X 2 X 105
329897,BJ3GPRE,2,13.6,1,,0,0,No,No,,0,12.27,45,,1/9/2020 23:43,1/9/2020 23:49,1/9/2020 23:53,1/10/2020 0:04,1/10/2020 0:33,,583,1/9/2020 23:43,1,,BJ3GPRE X 1 X 583
329898,PB7GZR8,1,9,1,,0,0,No,No,,0,2.08,35,,1/9/2020 23:45,1/9/2020 23:51,1/9/2020 23:56,1/9/2020 23:59,1/10/2020 0:09,,28,1/9/2020 23:44,1,,PB7GZR8 X 1 X 28
329905,86MMOMN,3,22.1,1,,0,0,No,No,,0,0.8,35,,1/9/2020 23:49,1/9/2020 23:53,1/10/2020 0:06,1/10/2020 0:11,1/10/2020 0:37,,577,1/9/2020 23:47,0,,86MMOMN X 0 X 577
329906,5UU076D,1,2.7,1,,0,0,No,No,,0,2.17,30,,1/9/2020 23:47,1/9/2020 23:51,1/9/2020 23:48,1/10/2020 0:01,1/10/2020 0:07,,846,1/9/2020 23:47,1,,5UU076D X 1 X 846
329908,57I95FV,1,11.7,1,,0,0,No,No,,0,4.62,40,,1/9/2020 23:55,1/9/2020 23:59,1/10/2020 0:00,1/10/2020 0:09,1/10/2020 0:19,,199,1/9/2020 23:49,1,,57I95FV X 1 X 199
329910,MQ2JYU1,1,15.5,1,,0,0,No,No,,0,8.06,50,,1/9/2020 23:50,1/9/2020 23:55,1/10/2020 0:08,1/10/2020 0:13,1/10/2020 0:31,,134,1/9/2020 23:50,4,,MQ2JYU1 X 4 X 134
329916,5TC69YE,2,15.2,1,,0,0,No,No,,0,0,,,1/9/2020 23:53,1/9/2020 23:57,1/10/2020 0:01,1/10/2020 0:15,1/10/2020 0:47,,86,1/9/2020 23:53,1,Home,5TC69YE X 1 X 86
329918,6YOA5SN,2,9.8,1,,0,0,No,No,,0,2.75,35,,1/9/2020 23:56,1/10/2020 0:01,1/9/2020 23:56,1/10/2020 0:13,1/10/2020 0:29,,459,1/9/2020 23:54,0,Other,6YOA5SN X 0 X 459
329919,6HRQRI6,2,25.6,1,,0,0,No,No,,0,12.12,45,,1/9/2020 23:59,1/10/2020 0:08,1/10/2020 0:11,1/10/2020 0:33,1/10/2020 0:58,,75,1/9/2020 23:55,3,Home,6HRQRI6 X 3 X 75
329923,QQBMSA1,4,16.3,1,,0,0,No,No,,0,3.25,35,,1/9/2020 23:59,1/10/2020 0:10,1/9/2020 23:59,1/10/2020 0:21,1/10/2020 0:31,,843,1/9/2020 23:57,0,Home,QQBMSA1 X 0 X 843
329924,4IGC9BZ,1,8.3,1,,0,0,No,No,,0,3.4,35,,1/9/2020 23:59,1/10/2020 0:03,1/9/2020 23:59,1/10/2020 0:09,1/10/2020 0:29,,845,1/9/2020 23:59,1,,4IGC9BZ X 1 X 845
329928,H0KPCSI,1,10.6,1,,0,0,No,No,,0,7.08,45,,1/10/2020 0:08,1/10/2020 0:14,1/10/2020 0:12,1/10/2020 0:19,1/10/2020 0:39,,79,1/10/2020 0:01,1,Home,H0KPCSI X 1 X 79
329929,CYGR2A5,2,10.6,1,,0,0,No,Yes,5,5,4.14,40,,1/10/2020 0:09,1/10/2020 0:15,1/10/2020 0:11,1/10/2020 0:19,1/10/2020 0:23,,573,1/10/2020 0:01,0,Home,CYGR2A5 X 0 X 573
329935,0H9Y5N6,3,22.8,1,,0,0,No,No,,0,9.94,55,,1/10/2020 0:12,1/10/2020 0:29,1/10/2020 0:21,1/10/2020 0:35,1/10/2020 0:43,,79,1/10/2020 0:08,1,Work,0H9Y5N6 X 1 X 79
329936,X3NEJNT,2,10.1,1,,0,0,No,No,,0,8.9,45,,1/10/2020 0:18,1/10/2020 0:23,1/10/2020 0:55,1/10/2020 0:56,1/10/2020 1:00,,84,1/10/2020 0:09,1,Home,X3NEJNT X 1 X 84
329938,73J34HG,2,23.4,1,,0,0,No,No,,0,1.95,30,,1/10/2020 0:12,1/10/2020 0:17,1/10/2020 0:27,1/10/2020 0:31,1/10/2020 0:39,,573,1/10/2020 0:11,3,Work,73J34HG X 3 X 573
329940,PNV9I7Y,5,18.8,1,,0,0,No,No,,0,1.59,30,,1/10/2020 0:14,1/10/2020 0:19,1/10/2020 0:15,1/10/2020 0:27,1/10/2020 0:50,,849,1/10/2020 0:12,0,Work,PNV9I7Y X 0 X 849
329941,6CFEE2Z,3,10.6,1,,0,0,No,No,,0,9.16,40,,1/10/2020 0:13,1/10/2020 0:21,1/10/2020 0:20,1/10/2020 0:31,1/10/2020 0:47,,547,1/10/2020 0:12,0,Home,6CFEE2Z X 0 X 547
329942,X2UGA04,3,10.1,1,,0,0,No,No,,0,14.99,60,,1/10/2020 0:13,1/10/2020 0:25,1/10/2020 0:24,1/10/2020 0:35,1/10/2020 0:54,,583,1/10/2020 0:13,0,Other,X2UGA04 X 0 X 583
329943,65TMASG,2,11.7,1,,0,0,No,No,,0,8.52,50,,1/10/2020 0:16,1/10/2020 0:23,1/10/2020 0:25,1/10/2020 0:27,1/10/2020 0:47,,90,1/10/2020 0:15,5,Work,65TMASG X 5 X 90
329944,P2D8IWA,2,13,1,,0,0,No,No,,0,6.5,40,,1/10/2020 0:20,1/10/2020 0:25,1/10/2020 0:29,1/10/2020 0:47,1/10/2020 1:02,,159,1/10/2020 0:15,2,Home,P2D8IWA X 2 X 159
329947,A6MRHLU,1,3.6,1,,0,0,No,No,,0,6,45,,1/10/2020 0:18,1/10/2020 0:25,1/10/2020 0:51,1/10/2020 0:52,1/10/2020 0:56,,356,1/10/2020 0:17,0,Other,A6MRHLU X 0 X 356
329948,00HRRAK,1,12.8,1,,0,0,No,No,,0,5.28,40,1/9/2025 23:14,1/10/2020 0:19,1/10/2020 0:47,1/10/2020 0:28,1/10/2020 0:54,1/10/2020 1:06,,79,1/10/2020 0:17,0,Other,00HRRAK X 0 X 79
329949,4YP9UQV,3,23.9,1,,0,0,No,No,,0,3.37,40,,1/10/2020 0:22,1/10/2020 0:27,1/10/2020 0:35,1/10/2020 0:52,1/10/2020 0:54,,33,1/10/2020 0:18,1,,4YP9UQV X 1 X 33
329951,W95GGZB,2,13,1,,0,0,No,Yes,4,5,0,,,1/10/2020 0:22,1/10/2020 0:27,1/10/2020 0:30,1/10/2020 0:37,1/10/2020 0:47,,386,1/10/2020 0:20,0,Home,W95GGZB X 0 X 386
329954,AIXG69B,1,9,1,,0,0,No,Yes,5,5,1.68,40,,1/10/2020 0:32,1/10/2020 0:37,1/10/2020 0:41,1/10/2020 0:48,1/10/2020 1:04,,679,1/10/2020 0:21,0,Home,AIXG69B X 0 X 679
329955,UHY1D12,1,15,1,,0,0,No,No,,0,4.21,40,,1/10/2020 0:22,1/10/2020 0:33,1/10/2020 0:58,1/10/2020 1:00,1/10/2020 1:04,,28,1/10/2020 0:22,0,Home,UHY1D12 X 0 X 28
329958,RSF467R,5,25.1,1,,0,0,No,No,,0,9.96,45,,1/10/2020 0:26,1/10/2020 0:29,1/10/2020 0:35,1/10/2020 0:41,1/10/2020 0:58,,85,1/10/2020 0:24,0,Home,RSF467R X 0 X 85
329961,X3NEJNT,1,7.1,1,,0,0,No,No,,0,8.89,45,,1/10/2020 0:30,1/10/2020 0:35,1/10/2020 0:39,1/10/2020 0:47,1/10/2020 1:04,,386,1/10/2020 0:24,1,Home,X3NEJNT X 1 X 386
329962,L60LSVY,2,12,1,,0,0,Yes,Yes,5,5,2.97,40,,1/10/2020 0:28,1/10/2020 0:33,1/10/2020 0:28,1/10/2020 0:41,1/10/2020 0:47,,79,1/10/2020 0:25,0,Home,L60LSVY X 0 X 79
329965,AWN9GHZ,1,8.7,1,,0,0,No,Yes,5,5,3.5,35,,1/10/2020 0:31,1/10/2020 0:35,1/10/2020 0:37,1/10/2020 0:47,1/10/2020 0:56,,582,1/10/2020 0:31,5,Home,AWN9GHZ X 5 X 582
329966,ZR7YNWP,2,14.1,1,,0,0,Yes,No,,0,14.21,40,,1/10/2020 0:33,1/10/2020 0:39,1/10/2020 0:41,1/10/2020 0:43,1/10/2020 1:02,,573,1/10/2020 0:32,0,Home,ZR7YNWP X 0 X 573
